7.101714285714285646e-01,8.820000000000000062e-01,9.744571428571429106e-01,9.878285714285713892e-01,9.889142857142857457e-01
7.288571428571428701e-01,8.817142857142856727e-01,9.751428571428570891e-01,9.874285714285714333e-01,9.890857142857142348e-01
7.333142857142856963e-01,8.824571428571428289e-01,9.749142857142857332e-01,9.872571428571428331e-01,9.891428571428571015e-01
7.225714285714285312e-01,8.852571428571428536e-01,9.752571428571428225e-01,9.874857142857143000e-01,9.888000000000000123e-01
