7.170857142857143263e-01,8.842285714285714748e-01,9.758285714285713786e-01,9.890857142857142348e-01,9.903428571428571914e-01
7.311428571428570944e-01,8.836000000000000520e-01,9.756571428571428894e-01,9.888000000000000123e-01,9.903999999999999471e-01
7.353714285714285648e-01,8.840571428571428747e-01,9.757714285714286229e-01,9.887428571428571455e-01,9.908571428571428807e-01
7.230285714285714649e-01,8.843428571428570972e-01,9.755428571428571560e-01,9.888571428571428790e-01,9.905714285714285472e-01
