7.191999999999999504e-01,8.852571428571428536e-01,9.768000000000000016e-01,9.889714285714286124e-01,9.903999999999999471e-01
7.325714285714285401e-01,8.838285714285714079e-01,9.766285714285714015e-01,9.887428571428571455e-01,9.900571428571428578e-01
7.370857142857142330e-01,8.848000000000000309e-01,9.767428571428571349e-01,9.889142857142857457e-01,9.903428571428571914e-01
7.229142857142857315e-01,8.872571428571428553e-01,9.749714285714286000e-01,9.888000000000000123e-01,9.901714285714285912e-01
