6.892000000000000348e-01,8.716000000000000414e-01,9.662857142857143034e-01,9.797714285714286264e-01,9.696000000000000174e-01
7.194285714285714173e-01,8.716000000000000414e-01,9.664000000000000368e-01,9.794857142857142929e-01,9.696000000000000174e-01
7.218285714285713750e-01,8.723999999999999533e-01,9.659999999999999698e-01,9.802285714285714491e-01,9.706285714285713961e-01
7.086857142857142522e-01,8.713714285714285745e-01,9.647999999999999909e-01,9.791999999999999593e-01,9.706857142857142629e-01
