0.000000000000000000e+00,3.803478601969995229e-04,3.746819660339887237e-04,4.040394738286652403e-04,3.992398862958517771e-04,4.031477107237541220e-04
1.000000000000000000e+01,3.860238123953292719e-04,3.658003623847305144e-04,3.998911418429997857e-04,4.109015365647532693e-04,4.208379798465622552e-04
2.000000000000000000e+01,4.242919998643628890e-04,4.077251051203867370e-04,4.656889436760268787e-04,4.302487690645388774e-04,5.278179065332681353e-04
3.000000000000000000e+01,4.814821607994547881e-04,4.936760303726519519e-04,5.439084155430983685e-04,4.788168763970523868e-04,6.549421554647519034e-04
4.000000000000000000e+01,1.420608901026259533e-03,1.495983409775154989e-03,2.205493693000503980e-03,9.062106461064623440e-04,2.481168341423783952e-03
5.000000000000000000e+01,1.669683935546449269e-03,1.820555823934929792e-03,2.842953635432890393e-03,1.154960858555776834e-03,3.327313677966594902e-03
6.000000000000000000e+01,5.883507680892944083e-03,7.493823754787445370e-03,1.144765422684805752e-02,5.143516617161887454e-03,1.264809129919324676e-02
7.000000000000000000e+01,1.632324774265289311e-02,1.998655640057155070e-02,2.971697398594447606e-02,1.774365845407758352e-02,3.145909455163137941e-02
8.000000000000000000e+01,3.260801557813371859e-02,3.623620672225952299e-02,5.257059403828211880e-02,3.795986939838954383e-02,5.480941035406930451e-02
