0.000000000000000000e+00,9.918285714285713928e-01,9.919999999999999929e-01,9.919428571428571262e-01,9.921142857142857263e-01,9.919428571428571262e-01
1.000000000000000000e+01,9.911999999999999700e-01,9.916000000000000369e-01,9.916000000000000369e-01,9.914857142857143035e-01,9.912571428571428367e-01
2.000000000000000000e+01,9.902285714285714580e-01,9.899999999999999911e-01,9.893714285714285683e-01,9.901714285714285912e-01,9.882285714285714562e-01
3.000000000000000000e+01,9.886285714285714121e-01,9.874857142857143000e-01,9.863428571428571878e-01,9.888000000000000123e-01,9.850857142857142312e-01
4.000000000000000000e+01,9.617714285714286104e-01,9.604000000000000314e-01,9.479999999999999538e-01,9.757142857142857562e-01,9.390857142857143014e-01
5.000000000000000000e+01,9.514857142857142680e-01,9.521714285714285575e-01,9.347999999999999643e-01,9.694285714285714173e-01,9.202285714285713958e-01
6.000000000000000000e+01,8.453714285714285515e-01,8.347999999999999865e-01,7.969142857142856862e-01,8.722857142857143309e-01,7.523999999999999577e-01
7.000000000000000000e+01,6.338857142857142746e-01,6.317714285714285394e-01,5.657142857142857251e-01,6.510285714285714009e-01,5.048000000000000265e-01
8.000000000000000000e+01,4.146285714285714019e-01,4.325714285714285512e-01,3.436000000000000165e-01,4.061142857142857054e-01,3.066285714285714170e-01
